Model,DPO2024
Firmware Version,1.25

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,2e-05,
Sample Interval,2e-09,
Filter Frequency,2e+08,
Record Length,100000,
Gating,0.0% to 100.0%,
Probe Attenuation,10,
Vertical Units,V,
Vertical Offset,0,
Vertical Scale,50,
Label,,
TIME,CH1,CH1 Peak Detect
5.04460e-05,205,205
5.04480e-05,205,205
5.04500e-05,205,205
5.04520e-05,205,205
5.04540e-05,205,205
5.04560e-05,205,205
5.04580e-05,205,205
5.04600e-05,205,205
5.04620e-05,205,205
5.04640e-05,205,205
5.04660e-05,205,205
5.04680e-05,205,205
5.04700e-05,205,205
5.04720e-05,205,205
5.04740e-05,205,205
5.04760e-05,205,205
5.04780e-05,205,205
5.04800e-05,205,205
5.04820e-05,205,205
5.04840e-05,205,205
5.04860e-05,205,205
5.04880e-05,205,205
5.04900e-05,205,205
5.04920e-05,205,203
5.04940e-05,205,205
5.04960e-05,205,203
5.04980e-05,205,205
5.05000e-05,205,205
5.05020e-05,205,205
5.05040e-05,205,205
5.05060e-05,205,205
5.05080e-05,205,205
5.05100e-05,205,205
5.05120e-05,205,205
5.05140e-05,205,205
5.05160e-05,205,203
5.05180e-05,205,205
5.05200e-05,205,205
5.05220e-05,205,205
5.05240e-05,205,205
5.05260e-05,205,205
5.05280e-05,205,203
5.05300e-05,205,205
5.05320e-05,205,203
5.05340e-05,205,205
5.05360e-05,205,205
5.05380e-05,205,205
5.05400e-05,205,205
5.05420e-05,205,205
5.05440e-05,205,205
5.05460e-05,205,205
5.05480e-05,205,205
5.05500e-05,205,205
5.05520e-05,205,203
5.05540e-05,205,205
5.05560e-05,203,203
5.05580e-05,203,205
5.05600e-05,203,203
5.05620e-05,205,205
5.05640e-05,205,205
5.05660e-05,205,205
5.05680e-05,205,205
5.05700e-05,205,205
5.05720e-05,205,205
5.05740e-05,205,205
5.05760e-05,205,205
5.05780e-05,205,205
5.05800e-05,205,205
5.05820e-05,205,205
5.05840e-05,205,205
5.05860e-05,205,205
5.05880e-05,205,205
5.05900e-05,205,205
5.05920e-05,205,205
5.05940e-05,205,205
5.05960e-05,205,203
5.05980e-05,205,205
5.06000e-05,205,205
5.06020e-05,205,205
5.06040e-05,205,203
5.06060e-05,205,205
5.06080e-05,205,203
5.06100e-05,205,205
5.06120e-05,205,205
5.06140e-05,205,205
5.06160e-05,205,205
5.06180e-05,205,205
5.06200e-05,205,203
5.06220e-05,205,205
5.06240e-05,205,203
5.06260e-05,205,205
5.06280e-05,205,203
5.06300e-05,205,205
5.06320e-05,205,205
5.06340e-05,205,205
5.06360e-05,205,203
5.06380e-05,205,205
5.06400e-05,205,205
5.06420e-05,205,205
5.06440e-05,205,205
5.06460e-05,205,205
5.06480e-05,205,205
5.06500e-05,205,205
5.06520e-05,205,205
5.06540e-05,205,205
5.06560e-05,205,203
5.06580e-05,205,205
5.06600e-05,205,205
5.06620e-05,205,205
5.06640e-05,205,205
5.06660e-05,205,205
5.06680e-05,205,205
5.06700e-05,205,205
5.06720e-05,205,205
5.06740e-05,205,205
5.06760e-05,205,203
5.06780e-05,205,205
5.06800e-05,205,203
5.06820e-05,205,205
5.06840e-05,205,205
5.06860e-05,205,205
5.06880e-05,205,205
5.06900e-05,205,205
5.06920e-05,205,205
5.06940e-05,205,205
5.06960e-05,205,205
5.06980e-05,205,205
5.07000e-05,205,203
5.07020e-05,205,205
5.07040e-05,205,205
5.07060e-05,205,205
5.07080e-05,205,205
5.07100e-05,205,205
5.07120e-05,205,205
5.07140e-05,205,205
5.07160e-05,205,205
5.07180e-05,205,205
5.07200e-05,205,205
5.07220e-05,205,205
5.07240e-05,205,205
5.07260e-05,205,205
5.07280e-05,205,203
5.07300e-05,205,205
5.07320e-05,205,205
5.07340e-05,205,205
5.07360e-05,205,205
5.07380e-05,205,205
5.07400e-05,205,205
5.07420e-05,205,205
5.07440e-05,205,205
5.07460e-05,205,205
5.07480e-05,205,205
5.07500e-05,205,205
5.07520e-05,205,205
5.07540e-05,205,205
5.07560e-05,205,205
5.07580e-05,205,205
5.07600e-05,205,205
5.07620e-05,205,205
5.07640e-05,205,205
5.07660e-05,205,205
5.07680e-05,205,205
5.07700e-05,205,205
5.07720e-05,205,205
5.07740e-05,205,205
5.07760e-05,205,203
5.07780e-05,205,205
5.07800e-05,203,203
5.07820e-05,205,205
5.07840e-05,205,205
5.07860e-05,205,205
5.07880e-05,205,205
5.07900e-05,205,205
5.07920e-05,205,203
5.07940e-05,205,205
5.07960e-05,205,205
5.07980e-05,205,205
5.08000e-05,205,205
5.08020e-05,205,205
5.08040e-05,205,205
5.08060e-05,205,205
5.08080e-05,205,205
5.08100e-05,205,205
5.08120e-05,205,205
5.08140e-05,205,205
5.08160e-05,205,205
5.08180e-05,205,205
5.08200e-05,205,203
5.08220e-05,205,205
5.08240e-05,205,203
5.08260e-05,205,205
5.08280e-05,205,205
5.08300e-05,205,205
5.08320e-05,205,205
5.08340e-05,205,205
5.08360e-05,205,205
5.08380e-05,205,205
5.08400e-05,205,205
5.08420e-05,205,205
5.08440e-05,205,205
5.08460e-05,205,205
5.08480e-05,205,205
5.08500e-05,205,205
5.08520e-05,205,203
5.08540e-05,205,205
5.08560e-05,205,205
5.08580e-05,205,205
5.08600e-05,205,205
5.08620e-05,205,205
5.08640e-05,205,203
5.08660e-05,205,205
5.08680e-05,205,205
5.08700e-05,205,205
5.08720e-05,205,203
5.08740e-05,205,205
5.08760e-05,205,205
5.08780e-05,205,205
5.08800e-05,205,205
5.08820e-05,205,205
5.08840e-05,205,205
5.08860e-05,205,205
5.08880e-05,205,205
5.08900e-05,205,205
5.08920e-05,205,203
5.08940e-05,203,205
5.08960e-05,203,203
5.08980e-05,205,205
5.09000e-05,205,203
5.09020e-05,205,205
5.09040e-05,205,205
5.09060e-05,205,205
5.09080e-05,205,205
5.09100e-05,205,205
5.09120e-05,205,205
5.09140e-05,205,205
5.09160e-05,205,205
5.09180e-05,205,205
5.09200e-05,205,203
5.09220e-05,205,205
5.09240e-05,205,205
5.09260e-05,205,205
5.09280e-05,205,205
5.09300e-05,205,205
5.09320e-05,205,205
5.09340e-05,205,205
5.09360e-05,205,205
5.09380e-05,205,205
5.09400e-05,205,205
5.09420e-05,205,205
5.09440e-05,205,203
5.09460e-05,205,205
5.09480e-05,205,203
5.09500e-05,205,205
5.09520e-05,205,203
5.09540e-05,205,205
5.09560e-05,205,205
5.09580e-05,205,205
5.09600e-05,205,203
5.09620e-05,205,205
5.09640e-05,205,203
5.09660e-05,205,205
5.09680e-05,205,203
5.09700e-05,205,205
5.09720e-05,205,203
5.09740e-05,205,205
5.09760e-05,205,205
5.09780e-05,205,205
5.09800e-05,205,205
5.09820e-05,205,205
5.09840e-05,205,205
5.09860e-05,205,205
5.09880e-05,205,205
5.09900e-05,205,205
5.09920e-05,205,205
5.09940e-05,205,205
5.09960e-05,205,203
5.09980e-05,205,205
5.10000e-05,205,203
5.10020e-05,205,205
5.10040e-05,205,203
5.10060e-05,205,205
5.10080e-05,205,203
5.10100e-05,205,205
5.10120e-05,205,203
5.10140e-05,205,205
5.10160e-05,205,205
5.10180e-05,205,205
5.10200e-05,205,205
5.10220e-05,205,205
5.10240e-05,205,203
5.10260e-05,205,205
5.10280e-05,205,205
5.10300e-05,205,205
5.10320e-05,205,205
5.10340e-05,205,205
5.10360e-05,205,205
5.10380e-05,205,205
5.10400e-05,205,205
5.10420e-05,205,205
5.10440e-05,205,205
5.10460e-05,205,205
5.10480e-05,205,205
5.10500e-05,205,205
5.10520e-05,205,205
5.10540e-05,205,205
5.10560e-05,205,205
5.10580e-05,205,205
5.10600e-05,205,203
5.10620e-05,205,205
5.10640e-05,205,205
5.10660e-05,205,205
5.10680e-05,205,203
5.10700e-05,205,205
5.10720e-05,205,205
5.10740e-05,205,205
5.10760e-05,205,205
5.10780e-05,205,205
5.10800e-05,205,203
5.10820e-05,205,205
5.10840e-05,205,203
5.10860e-05,205,205
5.10880e-05,205,203
5.10900e-05,205,205
5.10920e-05,205,203
5.10940e-05,205,205
5.10960e-05,205,205
5.10980e-05,205,205
5.11000e-05,205,205
5.11020e-05,205,205
5.11040e-05,205,205
5.11060e-05,205,205
5.11080e-05,205,203
5.11100e-05,205,205
5.11120e-05,205,205
5.11140e-05,205,205
5.11160e-05,205,205
5.11180e-05,205,205
5.11200e-05,205,205
5.11220e-05,205,205
5.11240e-05,205,203
5.11260e-05,205,205
5.11280e-05,205,203
5.11300e-05,205,205
5.11320e-05,205,203
5.11340e-05,205,205
5.11360e-05,205,205
5.11380e-05,205,205
5.11400e-05,205,205
5.11420e-05,205,205
5.11440e-05,205,205
5.11460e-05,205,205
5.11480e-05,205,205
5.11500e-05,205,205
5.11520e-05,205,205
5.11540e-05,205,205
5.11560e-05,205,205
5.11580e-05,205,205
5.11600e-05,205,205
5.11620e-05,205,205
5.11640e-05,205,203
5.11660e-05,205,205
5.11680e-05,205,203
5.11700e-05,205,205
5.11720e-05,205,205
5.11740e-05,205,205
5.11760e-05,205,203
5.11780e-05,205,205
5.11800e-05,205,205
5.11820e-05,205,205
5.11840e-05,205,203
5.11860e-05,205,205
5.11880e-05,205,203
5.11900e-05,205,205
5.11920e-05,205,205
5.11940e-05,205,205
5.11960e-05,205,205
5.11980e-05,205,205
5.12000e-05,205,205
5.12020e-05,205,205
5.12040e-05,205,205
5.12060e-05,205,205
5.12080e-05,205,205
5.12100e-05,205,205
5.12120e-05,205,203
5.12140e-05,205,205
5.12160e-05,205,205
5.12180e-05,205,205
5.12200e-05,205,203
5.12220e-05,205,205
5.12240e-05,205,205
5.12260e-05,205,205
5.12280e-05,205,203
5.12300e-05,205,205
5.12320e-05,205,203
5.12340e-05,205,205
5.12360e-05,205,205
5.12380e-05,205,205
5.12400e-05,205,205
5.12420e-05,205,205
5.12440e-05,205,205
5.12460e-05,205,205
5.12480e-05,205,203
5.12500e-05,205,205
5.12520e-05,205,203
5.12540e-05,205,205
5.12560e-05,205,205
5.12580e-05,205,205
5.12600e-05,203,203
5.12620e-05,205,205
5.12640e-05,205,205
5.12660e-05,205,205
5.12680e-05,205,205
5.12700e-05,207,207
5.12720e-05,205,205
5.12740e-05,205,205
5.12760e-05,205,205
5.12780e-05,205,205
5.12800e-05,205,205
5.12820e-05,205,205
5.12840e-05,205,205
5.12860e-05,205,205
5.12880e-05,205,203
5.12900e-05,205,205
5.12920e-05,205,203
5.12940e-05,205,205
5.12960e-05,205,203
5.12980e-05,205,205
5.13000e-05,205,205
5.13020e-05,205,205
5.13040e-05,205,205
5.13060e-05,205,205
5.13080e-05,205,203
5.13100e-05,205,205
5.13120e-05,205,205
5.13140e-05,205,205
5.13160e-05,205,203
5.13180e-05,203,205
5.13200e-05,205,203
5.13220e-05,205,205
5.13240e-05,205,205
5.13260e-05,205,205
5.13280e-05,205,205
5.13300e-05,205,205
5.13320e-05,205,205
5.13340e-05,205,205
5.13360e-05,205,205
5.13380e-05,205,205
5.13400e-05,205,205
5.13420e-05,205,205
5.13440e-05,205,203
5.13460e-05,205,205
5.13480e-05,205,203
5.13500e-05,205,205
5.13520e-05,205,203
5.13540e-05,205,205
5.13560e-05,205,203
5.13580e-05,205,205
5.13600e-05,205,203
5.13620e-05,205,205
5.13640e-05,205,203
5.13660e-05,205,205
5.13680e-05,205,205
5.13700e-05,205,205
5.13720e-05,205,205
5.13740e-05,205,205
5.13760e-05,205,205
5.13780e-05,205,205
5.13800e-05,205,205
5.13820e-05,205,205
5.13840e-05,205,205
5.13860e-05,205,205
5.13880e-05,205,203
5.13900e-05,205,205
5.13920e-05,205,205
5.13940e-05,205,205
5.13960e-05,205,203
5.13980e-05,205,205
5.14000e-05,205,205
5.14020e-05,205,205
5.14040e-05,205,205
5.14060e-05,205,205
5.14080e-05,205,203
5.14100e-05,205,205
5.14120e-05,205,203
5.14140e-05,203,205
5.14160e-05,205,203
5.14180e-05,205,205
5.14200e-05,205,205
5.14220e-05,205,205
5.14240e-05,205,205
5.14260e-05,205,205
5.14280e-05,205,205
5.14300e-05,205,205
5.14320e-05,205,205
5.14340e-05,205,205
5.14360e-05,205,203
5.14380e-05,207,207
5.14400e-05,205,205
5.14420e-05,205,205
5.14440e-05,205,205
5.14460e-05,205,205
5.14480e-05,205,205
5.14500e-05,205,205
5.14520e-05,205,205
5.14540e-05,205,205
5.14560e-05,205,203
5.14580e-05,205,205
5.14600e-05,205,203
5.14620e-05,205,205
5.14640e-05,205,205
5.14660e-05,205,205
5.14680e-05,205,205
5.14700e-05,205,205
5.14720e-05,205,203
5.14740e-05,205,205
5.14760e-05,205,205
5.14780e-05,205,205
5.14800e-05,205,203
5.14820e-05,205,205
5.14840e-05,205,205
5.14860e-05,205,205
5.14880e-05,203,203
5.14900e-05,205,205
5.14920e-05,205,203
5.14940e-05,205,205
5.14960e-05,205,203
5.14980e-05,205,205
5.15000e-05,205,203
5.15020e-05,205,205
5.15040e-05,205,205
5.15060e-05,205,205
5.15080e-05,205,203
5.15100e-05,205,205
5.15120e-05,205,203
5.15140e-05,203,205
5.15160e-05,205,203
5.15180e-05,205,205
5.15200e-05,205,205
5.15220e-05,205,205
5.15240e-05,205,205
5.15260e-05,205,205
5.15280e-05,205,205
5.15300e-05,205,205
5.15320e-05,205,203
5.15340e-05,203,205
5.15360e-05,205,205
5.15380e-05,205,205
5.15400e-05,205,205
5.15420e-05,205,205
5.15440e-05,205,205
5.15460e-05,205,205
5.15480e-05,205,205
5.15500e-05,205,205
5.15520e-05,205,203
5.15540e-05,203,205
5.15560e-05,203,203
5.15580e-05,205,205
5.15600e-05,205,203
5.15620e-05,205,205
5.15640e-05,205,205
5.15660e-05,205,205
5.15680e-05,205,203
5.15700e-05,205,205
5.15720e-05,205,203
5.15740e-05,205,205
5.15760e-05,205,203
5.15780e-05,205,205
5.15800e-05,205,205
5.15820e-05,205,205
5.15840e-05,205,205
5.15860e-05,205,205
5.15880e-05,205,203
5.15900e-05,205,205
5.15920e-05,205,205
5.15940e-05,205,205
5.15960e-05,205,203
5.15980e-05,205,205
5.16000e-05,205,203
5.16020e-05,205,205
5.16040e-05,205,205
5.16060e-05,205,205
5.16080e-05,205,203
5.16100e-05,203,205
5.16120e-05,205,205
5.16140e-05,205,205
5.16160e-05,205,203
5.16180e-05,205,205
5.16200e-05,205,203
5.16220e-05,205,205
5.16240e-05,205,203
5.16260e-05,205,205
5.16280e-05,205,203
5.16300e-05,205,205
5.16320e-05,205,203
5.16340e-05,205,205
5.16360e-05,205,203
5.16380e-05,205,205
5.16400e-05,205,205
5.16420e-05,205,205
5.16440e-05,205,203
5.16460e-05,205,205
5.16480e-05,205,203
5.16500e-05,205,205
5.16520e-05,205,203
5.16540e-05,203,205
5.16560e-05,203,203
5.16580e-05,203,205
5.16600e-05,203,203
5.16620e-05,205,205
5.16640e-05,205,205
5.16660e-05,205,205
5.16680e-05,205,205
5.16700e-05,205,205
5.16720e-05,205,205
5.16740e-05,205,205
5.16760e-05,205,203
5.16780e-05,205,205
5.16800e-05,205,203
5.16820e-05,205,205
5.16840e-05,205,203
5.16860e-05,205,205
5.16880e-05,205,203
5.16900e-05,205,205
5.16920e-05,205,205
5.16940e-05,205,205
5.16960e-05,205,203
5.16980e-05,205,205
5.17000e-05,205,203
5.17020e-05,205,205
5.17040e-05,205,203
5.17060e-05,205,205
5.17080e-05,205,203
5.17100e-05,205,205
5.17120e-05,205,203
5.17140e-05,205,205
5.17160e-05,205,205
5.17180e-05,205,205
5.17200e-05,205,203
5.17220e-05,205,205
5.17240e-05,205,205
5.17260e-05,205,205
5.17280e-05,205,205
5.17300e-05,205,205
5.17320e-05,205,205
5.17340e-05,205,205
5.17360e-05,205,205
5.17380e-05,205,205
5.17400e-05,205,205
5.17420e-05,205,205
5.17440e-05,203,203
5.17460e-05,203,203
5.17480e-05,205,205
5.17500e-05,205,205
5.17520e-05,205,205
5.17540e-05,205,205
5.17560e-05,205,205
5.17580e-05,205,205
5.17600e-05,205,203
5.17620e-05,205,205
5.17640e-05,205,203
5.17660e-05,205,205
5.17680e-05,205,203
5.17700e-05,205,205
5.17720e-05,205,203
5.17740e-05,205,205
5.17760e-05,205,203
5.17780e-05,205,205
5.17800e-05,205,203
5.17820e-05,205,205
5.17840e-05,205,203
5.17860e-05,205,205
5.17880e-05,205,203
5.17900e-05,205,205
5.17920e-05,205,205
5.17940e-05,205,205
5.17960e-05,205,203
5.17980e-05,205,205
5.18000e-05,205,205
5.18020e-05,205,205
5.18040e-05,205,205
5.18060e-05,205,205
5.18080e-05,205,203
5.18100e-05,205,205
5.18120e-05,205,203
5.18140e-05,205,205
5.18160e-05,205,203
5.18180e-05,205,205
5.18200e-05,205,203
5.18220e-05,205,205
5.18240e-05,205,203
5.18260e-05,205,205
5.18280e-05,205,203
5.18300e-05,205,205
5.18320e-05,205,205
5.18340e-05,205,205
5.18360e-05,205,205
5.18380e-05,205,205
5.18400e-05,205,205
5.18420e-05,205,205
5.18440e-05,205,205
5.18460e-05,205,205
5.18480e-05,205,205
5.18500e-05,205,205
5.18520e-05,203,203
5.18540e-05,205,205
5.18560e-05,205,205
5.18580e-05,205,205
5.18600e-05,205,205
5.18620e-05,205,205
5.18640e-05,205,205
5.18660e-05,205,205
5.18680e-05,205,205
5.18700e-05,205,205
5.18720e-05,205,205
5.18740e-05,205,205
5.18760e-05,205,203
5.18780e-05,205,205
5.18800e-05,205,203
5.18820e-05,205,205
5.18840e-05,205,203
5.18860e-05,205,205
5.18880e-05,205,203
5.18900e-05,203,205
5.18920e-05,205,203
5.18940e-05,205,205
5.18960e-05,205,205
5.18980e-05,205,205
5.19000e-05,205,205
5.19020e-05,205,205
5.19040e-05,205,205
5.19060e-05,205,205
5.19080e-05,205,203
5.19100e-05,205,205
5.19120e-05,205,205
5.19140e-05,205,205
5.19160e-05,205,203
5.19180e-05,205,205
5.19200e-05,203,203
5.19220e-05,205,205
5.19240e-05,205,203
5.19260e-05,205,205
5.19280e-05,205,203
5.19300e-05,205,205
5.19320e-05,205,205
5.19340e-05,205,205
5.19360e-05,205,205
5.19380e-05,205,205
5.19400e-05,205,203
5.19420e-05,205,205
5.19440e-05,205,205
5.19460e-05,205,205
5.19480e-05,205,205
5.19500e-05,205,205
5.19520e-05,205,203
5.19540e-05,205,205
5.19560e-05,205,203
5.19580e-05,205,205
5.19600e-05,205,203
5.19620e-05,205,205
5.19640e-05,205,203
5.19660e-05,205,205
5.19680e-05,205,203
5.19700e-05,205,205
5.19720e-05,205,205
5.19740e-05,205,205
5.19760e-05,205,205
5.19780e-05,205,205
5.19800e-05,205,203
5.19820e-05,205,205
5.19840e-05,205,205
5.19860e-05,205,205
5.19880e-05,205,205
5.19900e-05,205,205
5.19920e-05,205,205
5.19940e-05,205,205
5.19960e-05,205,203
5.19980e-05,205,205
5.20000e-05,205,205
5.20020e-05,205,205
5.20040e-05,205,203
5.20060e-05,203,205
5.20080e-05,205,203
5.20100e-05,205,205
5.20120e-05,205,203
5.20140e-05,205,205
5.20160e-05,205,203
5.20180e-05,205,205
5.20200e-05,205,203
5.20220e-05,205,205
5.20240e-05,205,203
5.20260e-05,205,205
5.20280e-05,205,203
5.20300e-05,205,205
5.20320e-05,205,203
5.20340e-05,205,205
5.20360e-05,205,203
5.20380e-05,205,205
5.20400e-05,205,203
5.20420e-05,205,205
5.20440e-05,205,203
5.20460e-05,205,205
5.20480e-05,205,203
5.20500e-05,205,205
5.20520e-05,205,203
5.20540e-05,205,205
5.20560e-05,205,203
5.20580e-05,205,205
5.20600e-05,205,205
5.20620e-05,205,205
5.20640e-05,205,203
5.20660e-05,205,205
5.20680e-05,205,203
5.20700e-05,205,205
5.20720e-05,203,203
5.20740e-05,205,205
5.20760e-05,205,203
5.20780e-05,205,205
5.20800e-05,205,205
5.20820e-05,205,205
5.20840e-05,205,203
5.20860e-05,205,205
5.20880e-05,205,203
5.20900e-05,205,205
5.20920e-05,205,205
5.20940e-05,205,205
5.20960e-05,205,203
5.20980e-05,205,205
5.21000e-05,205,203
5.21020e-05,205,205
5.21040e-05,205,203
5.21060e-05,205,205
5.21080e-05,205,205
5.21100e-05,205,205
5.21120e-05,205,205
5.21140e-05,205,205
5.21160e-05,205,203
5.21180e-05,205,205
5.21200e-05,205,203
5.21220e-05,203,205
5.21240e-05,205,205
5.21260e-05,205,205
5.21280e-05,205,203
5.21300e-05,203,205
5.21320e-05,205,205
5.21340e-05,205,205
5.21360e-05,205,205
5.21380e-05,205,205
5.21400e-05,205,205
5.21420e-05,205,205
5.21440e-05,205,205
5.21460e-05,205,205
5.21480e-05,205,205
5.21500e-05,205,205
5.21520e-05,205,205
5.21540e-05,205,205
5.21560e-05,205,203
5.21580e-05,205,205
5.21600e-05,205,203
5.21620e-05,205,205
5.21640e-05,205,203
5.21660e-05,205,205
5.21680e-05,205,205
5.21700e-05,205,205
5.21720e-05,205,205
5.21740e-05,205,205
5.21760e-05,205,205
5.21780e-05,205,205
5.21800e-05,205,203
5.21820e-05,205,205
5.21840e-05,205,203
5.21860e-05,205,205
5.21880e-05,205,203
5.21900e-05,205,205
5.21920e-05,205,205
5.21940e-05,205,205
5.21960e-05,205,205
5.21980e-05,205,205
5.22000e-05,205,205
5.22020e-05,205,205
5.22040e-05,205,205
5.22060e-05,205,205
5.22080e-05,205,205
5.22100e-05,205,205
5.22120e-05,205,205
5.22140e-05,205,205
5.22160e-05,205,203
5.22180e-05,205,205
5.22200e-05,205,203
5.22220e-05,205,205
5.22240e-05,205,203
5.22260e-05,205,205
5.22280e-05,205,203
5.22300e-05,205,205
5.22320e-05,205,203
5.22340e-05,205,205
5.22360e-05,205,205
5.22380e-05,205,205
5.22400e-05,205,203
5.22420e-05,205,205
5.22440e-05,205,203
5.22460e-05,205,205
5.22480e-05,203,203
5.22500e-05,205,205
5.22520e-05,205,203
5.22540e-05,205,205
5.22560e-05,205,205
5.22580e-05,205,205
5.22600e-05,205,203
5.22620e-05,205,205
5.22640e-05,205,205
5.22660e-05,205,205
5.22680e-05,205,203
5.22700e-05,205,205
5.22720e-05,205,203
5.22740e-05,205,205
5.22760e-05,205,205
5.22780e-05,205,205
5.22800e-05,205,205
5.22820e-05,205,205
5.22840e-05,205,203
5.22860e-05,205,205
5.22880e-05,205,203
5.22900e-05,205,205
5.22920e-05,205,203
5.22940e-05,205,205
5.22960e-05,205,203
5.22980e-05,205,205
5.23000e-05,205,203
5.23020e-05,205,205
5.23040e-05,205,203
5.23060e-05,205,205
5.23080e-05,205,205
5.23100e-05,205,205
5.23120e-05,205,205
5.23140e-05,205,205
5.23160e-05,205,205
5.23180e-05,205,205
5.23200e-05,205,205
5.23220e-05,205,205
5.23240e-05,205,205
5.23260e-05,205,205
5.23280e-05,205,205
5.23300e-05,205,205
5.23320e-05,205,205
5.23340e-05,205,205
5.23360e-05,205,205
5.23380e-05,205,205
5.23400e-05,205,205
5.23420e-05,205,205
5.23440e-05,205,205
5.23460e-05,205,205
5.23480e-05,205,205
5.23500e-05,205,205
5.23520e-05,205,203
5.23540e-05,205,205
5.23560e-05,205,203
5.23580e-05,205,205
5.23600e-05,205,203
5.23620e-05,205,205
5.23640e-05,205,205
5.23660e-05,205,205
5.23680e-05,205,205
5.23700e-05,205,205
5.23720e-05,205,205
5.23740e-05,205,205
5.23760e-05,205,203
5.23780e-05,205,205
5.23800e-05,203,203
5.23820e-05,205,205
5.23840e-05,205,205
5.23860e-05,205,205
5.23880e-05,205,203
5.23900e-05,205,205
5.23920e-05,205,205
5.23940e-05,205,205
5.23960e-05,205,205
5.23980e-05,205,205
5.24000e-05,205,205
5.24020e-05,205,205
5.24040e-05,205,205
5.24060e-05,205,205
5.24080e-05,205,203
5.24100e-05,205,205
5.24120e-05,205,203
5.24140e-05,205,205
5.24160e-05,205,205
5.24180e-05,205,205
5.24200e-05,205,205
5.24220e-05,205,205
5.24240e-05,203,203
5.24260e-05,205,205
5.24280e-05,205,203
5.24300e-05,205,205
5.24320e-05,205,203
5.24340e-05,205,205
5.24360e-05,205,205
5.24380e-05,205,205
5.24400e-05,205,203
5.24420e-05,205,205
5.24440e-05,205,205
5.24460e-05,205,205
5.24480e-05,203,203
5.24500e-05,205,205
5.24520e-05,205,205
5.24540e-05,205,205
5.24560e-05,205,205
5.24580e-05,205,205
5.24600e-05,203,203
5.24620e-05,205,205
5.24640e-05,205,205
5.24660e-05,205,205
5.24680e-05,205,203
5.24700e-05,205,205
5.24720e-05,205,203
5.24740e-05,203,205
5.24760e-05,205,203
5.24780e-05,203,205
5.24800e-05,203,203
5.24820e-05,203,205
5.24840e-05,203,203
5.24860e-05,205,205
5.24880e-05,205,205
5.24900e-05,205,205
5.24920e-05,205,205
5.24940e-05,205,205
5.24960e-05,205,205
5.24980e-05,205,205
5.25000e-05,205,205
5.25020e-05,205,205
5.25040e-05,205,203
5.25060e-05,205,205
5.25080e-05,205,203
5.25100e-05,205,205
5.25120e-05,203,203
5.25140e-05,205,205
5.25160e-05,205,203
5.25180e-05,205,205
5.25200e-05,205,205
5.25220e-05,205,205
5.25240e-05,205,203
5.25260e-05,205,205
5.25280e-05,205,203
5.25300e-05,205,205
5.25320e-05,205,203
5.25340e-05,205,205
5.25360e-05,205,203
5.25380e-05,205,205
5.25400e-05,205,203
5.25420e-05,205,205
5.25440e-05,205,203
5.25460e-05,205,205
5.25480e-05,205,205
5.25500e-05,205,205
5.25520e-05,205,203
5.25540e-05,205,205
5.25560e-05,205,205
5.25580e-05,205,205
5.25600e-05,203,203
5.25620e-05,205,205
5.25640e-05,205,203
5.25660e-05,205,205
5.25680e-05,205,205
5.25700e-05,205,205
5.25720e-05,205,205
5.25740e-05,205,205
5.25760e-05,205,205
5.25780e-05,205,205
5.25800e-05,205,203
5.25820e-05,205,205
5.25840e-05,205,205
5.25860e-05,205,205
5.25880e-05,205,205
5.25900e-05,205,205
5.25920e-05,205,205
5.25940e-05,205,205
5.25960e-05,205,205
5.25980e-05,205,205
5.26000e-05,205,203
5.26020e-05,205,205
5.26040e-05,205,203
5.26060e-05,205,205
5.26080e-05,205,205
5.26100e-05,205,205
5.26120e-05,205,205
5.26140e-05,205,205
5.26160e-05,205,205
5.26180e-05,205,205
5.26200e-05,205,205
5.26220e-05,205,205
5.26240e-05,205,205
5.26260e-05,205,205
5.26280e-05,205,205
5.26300e-05,205,205
5.26320e-05,205,203
5.26340e-05,205,205
5.26360e-05,205,205
5.26380e-05,205,205
5.26400e-05,205,205
